observation_time,MAE,type,category
2004-03-27 23:31:57,0.49406108131748816,training,normal
2004-03-27 23:41:57,0.4908222851169838,training,normal
2004-03-27 23:51:57,0.4868838301515372,training,normal
2004-03-28 00:01:57,0.4910064957044253,training,normal
2004-03-28 00:11:57,0.48284732019956267,training,normal
2004-03-28 00:21:57,0.4886392725720705,training,normal
2004-03-28 00:31:57,0.4734403556628116,training,normal
2004-03-28 00:41:57,0.45212238741148947,training,normal
2004-03-28 00:51:57,0.44677251720033384,training,normal
2004-03-28 01:01:57,0.4336272197991611,training,normal
2004-03-28 01:11:57,0.4387416027901867,training,normal
2004-03-28 01:21:57,0.441831065206281,training,normal
2004-03-28 01:31:57,0.4384636612704208,training,normal
2004-03-28 01:41:57,0.4275818202531691,training,normal
2004-03-28 01:51:57,0.42379433186556853,training,normal
2004-03-28 02:01:57,0.42300387829763997,training,normal
2004-03-28 02:11:57,0.4269149790492215,training,normal
2004-03-28 02:21:57,0.4245049187153009,training,normal
2004-03-28 02:31:57,0.4187721555942776,training,normal
2004-03-28 02:41:57,0.41572431237230173,training,normal
2004-03-28 02:51:57,0.40731493428145993,training,normal
2004-03-28 03:01:57,0.4087341043752186,training,normal
2004-03-28 03:11:57,0.41646232039201353,training,normal
2004-03-28 03:21:57,0.42933306929123605,training,normal
2004-03-28 03:31:57,0.43665467107966527,training,normal
2004-03-28 03:41:57,0.4382863968073465,training,normal
2004-03-28 03:51:57,0.42709651599508236,training,normal
2004-03-28 04:01:57,0.4258034624221517,training,normal
2004-03-28 04:11:57,0.44149741890248273,training,normal
2004-03-28 04:21:57,0.42751337114421795,training,normal
2004-03-28 04:31:57,0.42060290591259,training,normal
2004-03-28 04:41:57,0.41984386598288975,training,normal
2004-03-28 04:51:57,0.41760127326461516,training,normal
2004-03-28 05:01:57,0.4249103316164744,training,normal
2004-03-28 05:11:57,0.4569804098459891,training,normal
2004-03-28 05:21:57,0.45118538086531296,training,normal
2004-03-28 05:31:57,0.46425291913650313,training,normal
2004-03-28 05:41:57,0.45235256128751977,training,normal
2004-03-28 05:51:57,0.4500291115405441,training,normal
2004-03-28 06:01:57,0.45619293588120613,training,normal
2004-03-28 06:11:57,0.4575824228925019,training,normal
2004-03-28 06:21:57,0.46170541704555734,training,normal
2004-03-28 06:31:57,0.4637778607180849,training,normal
2004-03-28 06:41:57,0.46490727284742217,training,normal
2004-03-28 06:51:57,0.46929818991611705,training,normal
2004-03-28 07:01:57,0.4945175451338354,training,normal
2004-03-28 07:11:57,0.5005313056602411,training,normal
2004-03-28 07:21:57,0.505323895751809,training,normal
2004-03-28 07:31:57,0.5292733088325394,training,normal
2004-03-28 07:41:57,0.520314408665359,training,normal
2004-03-28 07:51:57,0.5151680691657675,training,normal
2004-03-28 08:01:57,0.534708631737063,training,normal
2004-03-28 08:11:57,0.5465535291564944,training,normal
2004-03-28 08:21:57,0.5493086886196161,training,normal
2004-03-28 08:31:57,0.5499435954507133,training,normal
2004-03-28 08:41:57,0.5520119820680517,training,normal
2004-03-28 08:51:57,0.5554572538289378,training,normal
2004-03-28 09:01:57,0.5657084584331346,training,normal
2004-03-28 09:11:57,0.5636938409220011,training,normal
2004-03-28 09:21:57,0.5931968519925387,training,normal
2004-03-28 09:31:57,0.6245124031081534,training,normal
2004-03-28 09:41:57,0.6280274412772886,training,normal
2004-03-28 09:51:57,0.6345451322314399,training,normal
2004-03-28 10:01:57,0.6446825586554306,training,normal
2004-03-28 10:11:57,0.6475405266687811,training,normal
2004-03-28 10:21:57,0.6462502175811691,training,normal
2004-03-28 10:31:57,0.6357700870996836,training,normal
2004-03-28 10:41:57,0.6372707898475322,training,normal
2004-03-28 10:51:57,0.6562626777838048,training,normal
2004-03-28 11:01:57,0.6498527629374794,training,normal
2004-03-28 11:11:57,0.6534888728407655,training,normal
2004-03-28 11:21:57,0.6602489152671907,training,normal
2004-03-28 11:31:57,0.6582599232630093,training,normal
2004-03-28 11:41:57,0.6516221423574557,training,normal
2004-03-28 11:51:57,0.660544295658503,training,normal
2004-03-28 12:01:57,0.660831648406735,training,normal
2004-03-28 12:11:57,0.668385294760725,training,normal
2004-03-28 12:21:57,0.6662642226319884,training,normal
2004-03-28 12:31:57,0.6722806189709277,training,normal
2004-03-28 12:41:57,0.6731025518114702,training,normal
2004-03-28 12:51:57,0.6745137299936096,training,normal
2004-03-28 13:01:57,0.6732294145685145,training,normal
2004-03-28 13:11:57,0.6782782536295711,training,normal
2004-03-28 13:21:57,0.6802999667101974,training,normal
2004-03-28 13:31:57,0.6761821327454286,training,normal
2004-03-28 13:41:57,0.6784192228388441,training,normal
2004-03-28 13:51:57,0.6829743601286632,training,normal
2004-03-28 14:01:57,0.680415614705237,training,normal
2004-03-28 14:11:57,0.6897799666591526,training,normal
2004-03-28 14:21:57,0.7097654557905192,training,normal
2004-03-28 14:31:57,0.7160721669181758,training,normal
2004-03-28 14:41:57,0.7267130574086534,training,normal
2004-03-28 14:51:57,0.7338735170669584,training,normal
2004-03-28 15:01:57,0.7212169565897192,training,normal
2004-03-28 15:11:57,0.7129163548636496,training,normal
2004-03-28 15:21:57,0.7423386784187875,training,normal
2004-03-28 15:31:57,0.740359514752202,training,normal
2004-03-28 15:41:57,0.7445708165486429,training,normal
2004-03-28 15:51:57,0.7469469222420986,training,normal
2004-03-28 16:01:57,0.7557648376037831,training,normal
2004-03-28 16:11:57,0.7601504422851534,training,normal
2004-03-28 16:21:57,0.759147833240563,training,normal
2004-03-28 16:31:57,0.7583157160459244,training,normal
2004-03-28 16:41:57,0.7591239426667212,training,normal
2004-03-28 16:51:57,0.7596862072121124,training,normal
2004-03-28 17:01:57,0.7308321404941145,training,normal
2004-03-28 17:11:57,0.723687577277641,training,normal
2004-03-28 17:21:57,0.7281761619200856,training,normal
2004-03-28 17:31:57,0.7203937299967573,training,normal
2004-03-28 17:41:57,0.7200881222027753,training,normal
2004-03-28 17:51:57,0.7237207366538506,training,normal
2004-03-28 18:01:57,0.7037795256793322,training,normal
2004-03-28 18:11:57,0.6896377261417742,training,normal
2004-03-28 18:21:57,0.6919945463188372,training,normal
2004-03-28 18:31:57,0.6839936373965334,training,normal
2004-03-28 18:41:57,0.6852138344161018,training,normal
2004-03-28 18:51:57,0.6779707617773154,training,normal
2004-03-28 19:01:57,0.6624032951489576,training,normal
2004-03-28 19:11:57,0.6514295186993408,training,normal
2004-03-28 19:21:57,0.6249848967408945,training,normal
2004-03-28 19:31:57,0.6046728704137926,training,normal
2004-03-28 19:41:57,0.5910172541362283,training,normal
2004-03-28 19:51:57,0.5810762258778202,training,normal
2004-03-28 20:01:57,0.5691668883323407,training,normal
2004-03-28 20:11:57,0.5792601280110925,training,normal
2004-03-28 20:21:57,0.5758349090580966,training,normal
2004-03-28 20:31:57,0.573817300378397,training,normal
2004-03-28 20:41:57,0.5672114277079912,training,normal
2004-03-28 20:51:57,0.5548967356451164,training,normal
2004-03-28 21:01:57,0.5573891537173974,training,normal
2004-03-28 21:11:57,0.5546337636483082,training,normal
2004-03-28 21:21:57,0.5519046514817849,training,normal
2004-03-28 21:31:57,0.5623280047820437,training,normal
2004-03-28 21:41:57,0.5724116877314797,training,normal
2004-03-28 21:51:57,0.5773715380499858,training,normal
2004-03-28 22:01:57,0.5878368585897458,training,normal
2004-03-28 22:11:57,0.5790059826206012,training,normal
2004-03-28 22:21:57,0.5734291591856592,training,normal
2004-03-28 22:31:57,0.5734193954721483,training,normal
2004-03-28 22:41:57,0.569346618989606,training,normal
2004-03-28 22:51:57,0.5770195989631667,training,normal
2004-03-28 23:01:57,0.5752359489326333,training,normal
2004-03-28 23:11:57,0.5636624591126429,training,normal
2004-03-28 23:21:57,0.5430275688704063,training,normal
2004-03-28 23:31:57,0.5390088423826408,training,normal
2004-03-28 23:41:57,0.535990109308353,training,normal
2004-03-28 23:51:57,0.531381669441901,training,normal
2004-03-29 00:01:57,0.5339311313173856,training,normal
2004-03-29 00:11:57,0.5217882587771465,training,normal
2004-03-29 00:21:57,0.5024087211168696,training,normal
2004-03-29 00:31:57,0.49060437993300754,training,normal
2004-03-29 00:41:57,0.47627620448247143,training,normal
2004-03-29 00:51:57,0.48087916184421176,training,normal
2004-03-29 01:01:57,0.4875807203971085,training,normal
2004-03-29 01:11:57,0.4712578042977018,training,normal
2004-03-29 01:21:57,0.44486844124301667,training,normal
2004-03-29 01:31:57,0.4515955009125349,training,normal
2004-03-29 01:41:57,0.44637372537636305,training,normal
2004-03-29 01:51:57,0.4395064849447246,training,normal
2004-03-29 02:01:57,0.4259160513230542,training,normal
2004-03-29 02:11:57,0.429172176195954,training,normal
2004-03-29 02:21:57,0.42449291299711267,training,normal
2004-03-29 02:31:57,0.42301534614224845,training,normal
2004-03-29 02:41:57,0.4129075320005912,training,normal
2004-03-29 02:51:57,0.39668989343761446,training,normal
2004-03-29 03:01:57,0.3912093353121672,training,normal
2004-03-29 03:11:57,0.38680091829015734,training,normal
2004-03-29 03:21:57,0.38457558283728593,training,normal
2004-03-29 03:31:57,0.3919541074895795,training,normal
2004-03-29 03:41:57,0.3897701141119935,training,normal
2004-03-29 03:51:57,0.39748253492278285,training,normal
2004-03-29 04:01:57,0.39111099966112167,training,normal
2004-03-29 04:11:57,0.3883378897574724,training,normal
2004-03-29 04:21:57,0.39210106563243025,training,normal
2004-03-29 04:31:57,0.4007367923912819,training,normal
2004-03-29 04:41:57,0.40152472096079206,training,normal
2004-03-29 04:51:57,0.4056100684340599,training,normal
2004-03-29 05:01:57,0.39854490294519807,training,normal
2004-03-29 05:11:57,0.39562237388273225,training,normal
2004-03-29 05:21:57,0.38507410096792116,training,normal
2004-03-29 05:31:57,0.3817844639156083,training,normal
2004-03-29 05:41:57,0.381648877506624,training,normal
2004-03-29 05:51:57,0.37786263068398673,training,normal
2004-03-29 06:01:57,0.3768827737865764,training,normal
2004-03-29 06:11:57,0.37120823093387467,training,normal
2004-03-29 06:21:57,0.37459224224133286,training,normal
2004-03-29 06:31:57,0.3755472511063132,training,normal
2004-03-29 06:41:57,0.3804578428195017,training,normal
2004-03-29 06:51:57,0.3868707695782504,training,normal
2004-03-29 07:01:57,0.3844402138444403,training,normal
2004-03-29 07:11:57,0.38303878401868574,training,normal
2004-03-29 07:21:57,0.3852535112564465,training,normal
2004-03-29 07:31:57,0.38068520310145215,training,normal
2004-03-29 07:41:57,0.3756419623525967,training,normal
2004-03-29 07:51:57,0.39000354593078845,training,normal
2004-03-29 08:01:57,0.37509594067118635,training,normal
2004-03-29 08:11:57,0.3698732175883886,training,normal
2004-03-29 08:21:57,0.3735327621681299,training,normal
2004-03-29 08:31:57,0.36863623060229755,training,normal
2004-03-29 08:41:57,0.37403175647635867,training,normal
2004-03-29 08:51:57,0.38219791092521754,training,normal
2004-03-29 09:01:57,0.37598151601505736,training,normal
2004-03-29 09:11:57,0.37683864257910826,training,normal
2004-03-29 09:21:57,0.3802112788190133,training,normal
2004-03-29 09:31:57,0.38237364852542977,training,normal
2004-03-29 09:41:57,0.38968055966595927,training,normal
2004-03-29 09:51:57,0.3914773374293516,training,normal
2004-03-29 10:01:57,0.39300534520378094,training,normal
2004-03-29 10:11:57,0.39298214022024,training,normal
2004-03-29 10:21:57,0.39326574879384624,training,normal
2004-03-29 10:31:57,0.3945079602256244,training,normal
2004-03-29 10:41:57,0.394027374332649,training,normal
2004-03-29 10:51:57,0.39486758516543696,training,normal
2004-03-29 11:01:57,0.3995757609006731,training,normal
2004-03-29 11:11:57,0.40737282291888904,training,normal
2004-03-29 11:21:57,0.41569315252155303,training,normal
2004-03-29 11:31:57,0.4149542552917106,training,normal
2004-03-29 11:41:57,0.4436125460212464,training,normal
2004-03-29 11:51:57,0.4344328626117273,training,normal
2004-03-29 12:01:57,0.43775416022188435,training,normal
2004-03-29 12:11:57,0.4359132229848423,training,normal
2004-03-29 12:21:57,0.42904402562580274,training,normal
2004-03-29 12:31:57,0.42853314400286435,training,normal
2004-03-29 12:41:57,0.4241455581641619,training,normal
2004-03-29 12:51:57,0.4232190919943942,training,normal
2004-03-29 13:01:57,0.4234152346940196,training,normal
2004-03-29 13:11:57,0.43039040194630285,training,normal
2004-03-29 13:21:57,0.425501875994506,training,normal
2004-03-29 13:31:57,0.42526417854124754,training,normal
2004-03-29 13:41:57,0.41911884267055644,training,normal
2004-03-29 13:51:57,0.4193914638642122,training,normal
2004-03-29 14:01:57,0.41929691408490666,training,normal
2004-03-29 14:11:57,0.42483521779783817,training,normal
2004-03-29 14:21:57,0.4300962715214091,training,normal
2004-03-29 14:31:57,0.4309778156008949,training,normal
2004-03-29 14:41:57,0.433456089465273,training,normal
2004-03-29 14:51:57,0.42815751344088926,training,normal
2004-03-29 15:01:57,0.42912981712266407,training,normal
2004-03-29 15:11:57,0.43805990348519097,training,normal
2004-03-29 15:21:57,0.4440813179187494,training,normal
2004-03-29 15:31:57,0.439748383213985,training,normal
2004-03-29 15:41:57,0.4363176036698966,training,normal
2004-03-29 15:51:57,0.43984624790132615,training,normal
2004-03-29 16:01:57,0.440385600214673,training,normal
2004-03-29 16:11:57,0.440284052747858,training,normal
2004-03-29 16:21:57,0.4308014984032472,training,normal
2004-03-29 16:31:57,0.42872681913475397,training,normal
2004-03-29 16:41:57,0.421712215941595,training,normal
2004-03-29 16:51:57,0.41053577788536305,training,normal
2004-03-29 17:01:57,0.40202658433194693,training,normal
2004-03-29 17:11:57,0.40269987616817005,training,normal
2004-03-29 17:21:57,0.3899887815997388,training,normal
2004-03-29 17:31:57,0.38715258454838497,training,normal
2004-03-29 17:41:57,0.38309796631431636,training,normal
2004-03-29 17:51:57,0.38614710210275416,training,normal
2004-03-29 18:01:57,0.3869718349328468,training,normal
2004-03-29 18:11:57,0.38536127298564765,training,normal
2004-03-29 18:21:57,0.3850339557073025,training,normal
2004-03-29 18:31:57,0.39066999159455895,training,normal
2004-03-29 18:41:57,0.38281324664293614,training,normal
2004-03-29 18:51:57,0.37375818032825103,training,normal
2004-03-29 19:01:57,0.37175641129682474,training,normal
2004-03-29 19:11:57,0.3750455851853509,training,normal
2004-03-29 19:21:57,0.3759771916077894,training,normal
2004-03-29 19:31:57,0.37564407825746127,training,normal
2004-03-29 19:41:57,0.3711384926184169,training,normal
2004-03-29 19:51:57,0.36787667273666647,training,normal
2004-03-29 20:01:57,0.36854110721519673,training,normal
2004-03-29 20:11:57,0.3676169741902832,training,normal
2004-03-29 20:21:57,0.3674042961056101,training,normal
2004-03-29 20:31:57,0.3706668605036448,training,normal
2004-03-29 20:41:57,0.3692136586486948,training,normal
2004-03-29 20:51:57,0.3678896814558193,training,normal
2004-03-29 21:01:57,0.36323402503528623,training,normal
2004-03-29 21:11:57,0.36351214121109404,training,normal
2004-03-29 21:21:57,0.36708082221054417,training,normal
2004-03-29 21:31:57,0.3727619761157174,training,normal
2004-03-29 21:41:57,0.36767760018791235,training,normal
2004-03-29 21:51:57,0.3671708088759811,training,normal
2004-03-29 22:01:57,0.36776709312890943,training,normal
2004-03-29 22:11:57,0.36929387469779257,training,normal
2004-03-29 22:21:57,0.3731354481210021,training,normal
2004-03-29 22:31:57,0.3751683238392763,training,normal
2004-03-29 22:41:57,0.3860330694965908,training,normal
2004-03-29 22:51:57,0.38758760195982084,training,normal
2004-03-29 23:01:57,0.3909213555355717,training,normal
2004-03-29 23:11:57,0.3868492752130833,training,normal
2004-03-29 23:21:57,0.4493351507189834,training,normal
2004-03-29 23:31:57,0.4755250590171265,training,normal
2004-03-29 23:41:57,0.47705289916376503,training,normal
2004-03-29 23:51:57,0.4706762284444093,training,normal
2004-03-30 00:01:57,0.4887440337892094,training,normal
2004-03-30 00:11:57,0.49204415918779953,training,normal
2004-03-30 00:21:57,0.48017887956706684,training,normal
2004-03-30 00:31:57,0.48067795294228566,training,normal
2004-03-30 00:41:57,0.48819050696636196,training,normal
2004-03-30 00:51:57,0.48803585499392277,training,normal
2004-03-30 01:01:57,0.4837973124671796,training,normal
2004-03-30 01:11:57,0.5019252421853068,training,normal
2004-03-30 01:21:57,0.5104796330874168,training,normal
2004-03-30 01:31:57,0.513669651342871,training,normal
2004-03-30 01:41:57,0.5097697613064108,training,normal
2004-03-30 01:51:57,0.4956360789710634,training,normal
2004-03-30 02:01:57,0.49768657339868616,training,normal
2004-03-30 02:11:57,0.49857082347904125,training,normal
2004-03-30 02:21:57,0.4934175247451328,training,normal
2004-03-30 02:31:57,0.5045859672760076,training,normal
2004-03-30 02:41:57,0.5046711405870637,training,normal
2004-03-30 02:51:57,0.504876428288795,training,normal
2004-03-30 03:01:57,0.5135898228031042,training,normal
2004-03-30 03:11:57,0.5224959403970623,training,normal
2004-03-30 03:21:57,0.524820772226174,training,normal
2004-03-30 03:31:57,0.5274270237384522,training,normal
2004-03-30 03:41:57,0.5312275776183745,training,normal
2004-03-30 03:51:57,0.5343319688028285,training,normal
2004-03-30 04:01:57,0.5281811649401547,training,normal
2004-03-30 04:11:57,0.5352403861808073,training,normal
2004-03-30 04:21:57,0.5418531094358924,training,normal
2004-03-30 04:31:57,0.532170927063023,training,normal
2004-03-30 04:41:57,0.5438647970163044,training,normal
2004-03-30 04:51:57,0.5466771607497551,training,normal
2004-03-30 05:01:57,0.5546176696732554,training,normal
2004-03-30 05:11:57,0.5539152678157828,training,normal
2004-03-30 05:21:57,0.5573335673632933,training,normal
2004-03-30 05:31:57,0.5595499806696731,training,normal
2004-03-30 05:41:57,0.5568487248293049,training,normal
2004-03-30 05:51:57,0.5538177372429232,training,normal
2004-03-30 06:01:57,0.5784987655312075,training,normal
2004-03-30 06:11:57,0.5859115970478281,training,normal
2004-03-30 06:21:57,0.5909086893844768,training,normal
2004-03-30 06:31:57,0.6002440732809148,training,normal
2004-03-30 06:41:57,0.5983291304468985,training,normal
2004-03-30 06:51:57,0.5868764503542013,training,normal
2004-03-30 07:01:57,0.5869876974972839,training,normal
2004-03-30 07:11:57,0.5839540726547312,training,normal
2004-03-30 07:21:57,0.5795654321214507,training,normal
2004-03-30 07:31:57,0.5612689618894616,training,normal
2004-03-30 07:41:57,0.5707317381710308,training,normal
2004-03-30 07:51:57,0.5740488763140311,training,normal
2004-03-30 08:01:57,0.5805707993875648,training,normal
2004-03-30 08:11:57,0.5782946958478301,training,normal
2004-03-30 08:21:57,0.5818034621325308,training,normal
2004-03-30 08:31:57,0.6071759851734916,training,normal
2004-03-30 08:41:57,0.6143028007667063,training,normal
2004-03-30 08:51:57,0.6284685623808411,training,normal
2004-03-30 09:01:57,0.6386147667964615,training,normal
2004-03-30 09:11:57,0.6368601739354227,training,normal
2004-03-30 09:21:57,0.5898759393333397,training,normal
2004-03-30 09:31:57,0.5424248106357357,training,normal
2004-03-30 09:41:57,0.5436814303081106,training,normal
2004-03-30 09:51:57,0.5557813643962553,training,normal
2004-03-30 10:01:57,0.5582881883341977,training,normal
2004-03-30 10:11:57,0.5878775488316561,training,normal
2004-03-30 10:21:57,0.5883562495679545,training,normal
2004-03-30 10:31:57,0.5862569471318356,training,normal
2004-03-30 10:41:57,0.5796232947572495,training,normal
2004-03-30 10:51:57,0.6319936968723943,training,normal
2004-03-30 11:01:57,0.637612492464874,training,normal
2004-03-30 11:11:57,0.680868854442832,training,normal
2004-03-30 11:21:57,0.6824553228228619,training,normal
2004-03-30 11:31:57,0.683477345815289,training,normal
2004-03-30 11:41:57,0.7119883293001541,training,normal
2004-03-30 11:51:57,0.672920619977859,training,normal
2004-03-30 12:01:57,0.7362500824492695,training,normal
2004-03-30 12:11:57,0.7282401912142931,training,normal
2004-03-30 12:21:57,0.7314950186769632,training,normal
2004-03-30 12:31:57,0.7388826711540082,training,normal
2004-03-30 12:41:57,0.7265094628733065,training,normal
2004-03-30 12:51:57,0.7264828980390686,training,normal
2004-03-30 13:01:57,0.7170311679185036,training,normal
2004-03-30 13:11:57,0.722752245505645,training,normal
2004-03-30 13:21:57,0.7233143423410058,training,normal
2004-03-30 13:31:57,0.7311076679804956,training,normal
2004-03-30 13:41:57,0.7316276236347223,training,normal
2004-03-30 13:51:57,0.7302993911057694,training,normal
2004-03-30 14:01:57,0.720716929476811,training,normal
2004-03-30 14:11:57,0.7335718941525483,training,normal
2004-03-30 14:21:57,0.7546511409297008,training,normal
2004-03-30 14:31:57,0.7701502306810646,training,normal
2004-03-30 14:41:57,0.7882371856364775,training,normal
2004-03-30 14:51:57,0.7955216614323716,training,normal
2004-03-30 15:01:57,0.8003231666452434,training,normal
2004-03-30 15:11:57,0.8125944292784636,training,normal
2004-03-30 15:21:57,0.8058168431068139,training,normal
2004-03-30 15:31:57,0.7881320889081731,training,normal
2004-03-30 15:41:57,0.7827150389440991,training,normal
2004-03-30 15:51:57,0.7937636351246544,training,normal
2004-03-30 16:01:57,0.7617696675709607,training,normal
2004-03-30 16:11:57,0.7631520153524411,training,normal
2004-03-30 16:21:57,0.7465672611003547,training,normal
2004-03-30 16:31:57,0.7385784103067639,training,normal
2004-03-30 16:41:57,0.7357594385583195,training,normal
2004-03-30 16:51:57,0.7440911303267439,training,normal
2004-03-30 17:01:57,0.7463159520611238,training,normal
2004-03-30 17:11:57,0.7203873057647008,training,normal
2004-03-30 17:21:57,0.7020534390254641,training,normal
2004-03-30 17:31:57,0.6790930260876198,training,normal
2004-03-30 17:41:57,0.6638696850196032,training,normal
2004-03-30 17:51:57,0.6443401602772287,training,normal
2004-03-30 18:01:57,0.637589873203601,training,normal
2004-03-30 18:11:57,0.6305450664330297,training,normal
2004-03-30 18:21:57,0.627548142213814,training,normal
2004-03-30 18:31:57,0.6148417380215766,training,normal
2004-03-30 18:41:57,0.6159104924839218,training,normal
2004-03-30 18:51:57,0.6205138744629097,training,normal
2004-03-30 19:01:57,0.6242609712397593,training,normal
2004-03-30 19:11:57,0.625504992389148,training,normal
2004-03-30 19:21:57,0.6372078837332741,training,normal
2004-03-30 19:31:57,0.643608406761718,training,normal
2004-03-30 19:41:57,0.6420864796143648,training,normal
2004-03-30 19:51:57,0.6348838537886485,training,normal
2004-03-30 20:01:57,0.6291056320513698,training,normal
2004-03-30 20:11:57,0.6033039643695578,training,normal
2004-03-30 20:21:57,0.5914067918122138,training,normal
2004-03-30 20:31:57,0.607170462878947,training,normal
2004-03-30 20:41:57,0.589121101922667,training,normal
2004-03-30 20:51:57,0.5502681343811515,training,normal
2004-03-30 21:01:57,0.5575131534618314,training,normal
2004-03-30 21:11:57,0.5007525112722269,training,normal
2004-03-30 21:21:57,0.4921061411710228,training,normal
2004-03-30 21:31:57,0.4962164786579051,training,normal
2004-03-30 21:41:57,0.4806766123108694,training,normal
2004-03-30 21:51:57,0.5061278216669443,training,normal
2004-03-30 22:01:57,0.4747338579373627,training,normal
2004-03-30 22:11:57,0.4783534825551613,training,normal
2004-03-30 22:21:57,0.48448425619530977,training,normal
2004-03-30 22:31:57,0.5229646288739892,training,normal
2004-03-30 22:41:57,0.5428653925119041,training,normal
2004-03-30 22:51:57,0.529230815360016,training,normal
2004-03-30 23:01:57,0.5270315198365366,training,normal
2004-03-30 23:11:57,0.5153427317091603,training,normal
2004-03-30 23:21:57,0.5244309605316154,training,normal
2004-03-30 23:31:57,0.5173992697182602,training,normal
2004-03-30 23:41:57,0.5243979167786503,training,normal
2004-03-30 23:51:57,0.5337056686286481,training,normal
2004-03-31 00:01:57,0.5240185232459662,training,normal
2004-03-31 00:11:57,0.5319555327883811,training,normal
2004-03-31 00:21:57,0.532673457669978,training,normal
2004-03-31 00:31:57,0.5407218091842578,training,normal
2004-03-31 00:41:57,0.5234686433451933,training,normal
2004-03-31 00:51:57,0.5225447497051073,training,normal
2004-03-31 01:01:57,0.5207323747581222,training,normal
2004-03-31 01:11:57,0.5090105184829701,training,normal
2004-03-31 01:21:57,0.5186043731741153,training,normal
2004-03-31 01:31:57,0.5115274868066888,training,normal
2004-03-31 01:41:57,0.5181959922259609,training,normal
2004-03-31 01:51:57,0.5200352335208165,training,normal
2004-03-31 02:01:57,0.520496874055792,training,normal
2004-03-31 02:11:57,0.5134287169952386,training,normal
2004-03-31 02:21:57,0.5010392854399969,training,normal
2004-03-31 02:31:57,0.50787196091034,training,normal
2004-03-31 02:41:57,0.5031438983957561,training,normal
2004-03-31 02:51:57,0.5022567801880757,training,normal
2004-03-31 03:01:57,0.5086341041249592,training,normal
2004-03-31 03:11:57,0.52144295286267,training,normal
2004-03-31 03:21:57,0.5155347554336687,training,normal
2004-03-31 03:31:57,0.511546420511563,training,normal
2004-03-31 03:41:57,0.5092775318831058,training,normal
2004-03-31 03:51:57,0.49733556432424025,training,normal
2004-03-31 04:01:57,0.49031209231010625,training,normal
2004-03-31 04:11:57,0.4966295603538383,training,normal
2004-03-31 04:21:57,0.502884392766144,training,normal
2004-03-31 04:31:57,0.5143835331823946,training,normal
2004-03-31 04:41:57,0.5142906970994114,training,normal
2004-03-31 04:51:57,0.5313558115622785,training,normal
2004-03-31 05:01:57,0.542237715053113,training,normal
2004-03-31 05:11:57,0.5490650172960838,training,normal
2004-03-31 05:21:57,0.5546821748646027,training,normal
2004-03-31 05:31:57,0.5340823886015824,training,normal
2004-03-31 05:41:57,0.52653325854465,training,normal
2004-03-31 05:51:57,0.5193847534794577,training,normal
2004-03-31 06:01:57,0.5222876372372367,training,normal
2004-03-31 06:11:57,0.5280802858829953,training,normal
2004-03-31 06:21:57,0.5327868080005984,training,normal
2004-03-31 06:31:57,0.5471496247488892,training,normal
2004-03-31 06:41:57,0.5522370308782452,training,normal
2004-03-31 06:51:57,0.5563316771674849,training,normal
2004-03-31 07:01:57,0.5388166515055046,training,normal
2004-03-31 07:11:57,0.5466249638855641,training,normal
2004-03-31 07:21:57,0.5388887807393921,training,normal
2004-03-31 07:31:57,0.540833297662288,training,normal
2004-03-31 07:41:57,0.5691681537975473,training,normal
2004-03-31 07:51:57,0.5145081419878015,training,normal
2004-03-31 08:01:57,0.501047419558228,training,normal
2004-03-31 08:11:57,0.49758900158225405,training,normal
2004-03-31 08:21:57,0.519352786164912,training,normal
2004-03-31 08:31:57,0.5331876222884855,training,normal
2004-03-31 08:41:57,0.525298416927122,training,normal
2004-03-31 08:51:57,0.5253989491196995,training,normal
2004-03-31 09:01:57,0.5230058375595202,training,normal
2004-03-31 09:11:57,0.5139213503309445,training,normal
2004-03-31 09:21:57,0.506479358473657,training,normal
2004-03-31 09:31:57,0.5047802511894346,training,normal
2004-03-31 09:41:57,0.5080638633596369,training,normal
2004-03-31 09:51:57,0.5148421066852947,training,normal
2004-03-31 10:01:57,0.5136492726016729,training,normal
2004-03-31 10:11:57,0.5200678463839694,training,normal
2004-03-31 10:21:57,0.5060861845805464,training,normal
2004-03-31 10:31:57,0.4868413732742053,training,normal
2004-03-31 10:41:57,0.4826423884135754,training,normal
2004-03-31 10:51:57,0.4807671317585373,training,normal
2004-03-31 11:01:57,0.4899409685894619,training,normal
2004-03-31 11:11:57,0.4900770420435694,training,normal
2004-03-31 11:21:57,0.48283724199784483,training,normal
2004-03-31 11:31:57,0.48299358859590535,training,normal
2004-03-31 11:41:57,0.47711323823812724,training,normal
2004-03-31 11:51:57,0.4814414851303911,training,normal
2004-03-31 12:01:57,0.4788130320938193,training,normal
2004-03-31 12:11:57,0.49373486618877127,training,normal
2004-03-31 12:21:57,0.4943957354803984,training,normal
2004-03-31 12:31:57,0.49280468672811406,training,normal
2004-03-31 12:41:57,0.49236195132805893,training,normal
2004-03-31 12:51:57,0.4850603879354448,training,normal
2004-03-31 13:01:57,0.4727727631404739,training,normal
2004-03-31 13:11:57,0.4591357737983565,training,normal
2004-03-31 13:21:57,0.4553322223532086,training,normal
2004-03-31 13:31:57,0.4631675797783321,training,normal
2004-03-31 13:41:57,0.4599811828631921,training,normal
2004-03-31 13:51:57,0.45357476589254847,training,normal
2004-03-31 14:01:57,0.4572354635613539,training,normal
